id_jadwal,nama_kereta,nomor_kereta,stasiun_asal,stasiun_tujuan,tanggal_berangkat,jam_berangkat,jam_tiba,kelas,harga_tiket,status
JKA00672,Serayu,KA659,Purwokerto,Jember,27/03/2025,7:55,06:25,Eksekutif,195191,Dibatalkan
JKA02024,Joglosemarkerto,KA113,Surabaya Gubeng,Solo Balapan,08 Mar 2024,01:25,22:10,eksekutif,296510,TERLAMBAT
JKA02734,Bengawan,KA334,Jember,Cirebon,01/09/2024,02:45,21:55,Bisnis,49553,TERLAMBAT
JKA01961,Joglosemarkerto,KA548,Solo Balapan,Yogyakarta,2025-08-16,13:10,10:55:00,eksekutif,,TERLAMBAT
JKA02115,Jayabaya,KA218,Malang,Madiun,20/02/2025,13:30,16:35,Eksekutif,396898,
JKA01487,Lodaya,KA83,Kediri,Purwokerto,2024-08-24,16.45,18:15, Eksekutif,76985,-
JKA01142,Malabar,KA213,Pasar Senen,Yogyakarta,18/04/2024,22:15:00,01:05:00,Bisnis,754801,
JKA01147,Progo,KA932,Cirebon,Madiun,07/03/2024,14.00,9:50,Ekonomi,246529,TERLAMBAT
jka01288,Joglosemarkerto,KA755,Jember,Solo Balapan,10-03-2024,4:10,11.55,Bisnis ,200971,Dibatalkan
JKA00195,Brantas,KA192,Bandung,Madiun,14 Jun 2025,10:55,0:50,eksekutif,746650,Dibatalkan
JKA02140,Pasundan,KA561,Gambir,Madiun,02/11/2024,00.50,2:40,EKONOMI,Rp300.251,
JKA02601,Argo Parahyangan,KA265,Purwokerto,Madiun,2024-07-05,08:45:00,11:30, Eksekutif,404042,Dibatalkan
JKA01051,Kahuripan,KA671,Bandung,Madiun,2024-03-04,13:35,01.05,EKONOMI,71699,null
JKA00366,  Jayabaya  ,KA520,Jakarta Kota,Malang,12/03/2024,1:50,06:10,Bisnis,753992,Terlambat
JKA02546,Matarmaja,KA568,Surabaya Pasarturi,Madiun,21/10/2024,1:25,09:20:00,Ekonomi,245344,Terlambat
JKA02386,Bengawan,KA986,Kediri,Cirebon,13/01/2025,21.00,03:25, Eksekutif,97298,tepat waktu
JKA01830,Brantas,,Solo Balapan,Madiun,08 Mar 2025,09.00,20:45:00,Bisnis ,198646,-
jka01696,Progo,KA486,Purwokerto,Yogyakarta,2025-06-06,13:05,15:20:00,eksekutif,304899,Dibatalkan
JKA01852,Mutiara Selatan,KA805,Semarang Tawang,Pasar Senen,18 Jun 2025,01.00,3:50,Ekonomi,153400,-
JKA00969,Argo Bromo Anggrek,KA835,Surabaya Gubeng,Solo Balapan,21/11/2024,22:20,11:25,Bisnis ,299191,TERLAMBAT
JKA00484,Malabar,KA843,Pasar Senen,Surabaya Gubeng,12/10/2024,3:15,00:45,EKONOMI,,
jka01394,Turangga,KA46,Surabaya Pasarturi,Kediri,13 Feb 2025,15:50,03.30,eksekutif,103153,Dibatalkan
JKA02914,Serayu,KA5,Jember,Surabaya Pasarturi,2024-07-25,00.35,18.05,EKONOMI,401792,Terlambat
JKA00417,Kaligung,KA372,Bandung,Jakarta Kota,24 Apr 2025,10:50:00,12:10, Eksekutif,251950,
JKA01983,Lodaya,KA395,Jember,Semarang Tawang,19-05-2024,20.50,09:35,Ekonomi,75101,
JKA02653,Jayabaya,KA966,Solo Balapan,Jember,18-08-2024,01:10,03.00,Ekonomi,204348,
JKA00663,Brantas,KA254,Yogyakarta,Bandung,2024-04-06,03:35,15:25:00,EKONOMI,74330,
JKA00318,Kaligung,KA163,Yogyakarta,Surabaya Gubeng,09 Jun 2024,03:30:00,9:15,EKONOMI,45297,-
JKA02205,Gajayana,KA33,Pasar Senen,Cirebon,2024-05-11,13:25,03:40,eksekutif,Rp252.480,TERLAMBAT
JKA02878,Malabar,KA886,Purwokerto,Semarang Tawang,15 Jan 2025,20:50,15.40,Eksekutif,154735,Tepat Waktu
JKA00644,Brantas,KA797,Cirebon,Madiun,16 Jan 2025,08.45,20.50,EKONOMI,104662,
JKA01119,Brantas,,Solo Balapan,Madiun,19 Jun 2024,8:05,13.00,EKONOMI,78374,tepat waktu
JKA01624,Kaligung,KA140,Solo Balapan,Pasar Senen,16 Jul 2025,23:15,11:40:00,EKONOMI,70952,Tepat Waktu
JKA01342,Kertajaya,KA329,Pasar Senen,Madiun,11 Mar 2024,2:00,22:40,EKONOMI,78293,Tepat Waktu
JKA02675,Joglosemarkerto,KA713,Jember,Malang,23-07-2024,16.00,03.55,EKONOMI,301739,Tepat Waktu
JKA01754,  Sancaka  ,KA741,Surabaya Gubeng,Semarang Tawang,26 Apr 2025,11.30,00:00,EKONOMI,75196,tepat waktu
JKA00628,Progo,KA69,Madiun,Surabaya Pasarturi,04 Aug 2025,17:25,08:45,Ekonomi,76169,Tepat Waktu
JKA00992,,KA978,Surabaya Pasarturi,Malang,06 Jun 2024,12:00,06:25,Ekonomi,,Dibatalkan
JKA02719,Jayabaya,KA804,Jakarta Kota,Kediri,06-05-2024,4:10,08:25, Eksekutif,504252,tepat waktu
JKA02867,Gaya Baru Malam,KA193,Bandung,Pasar Senen,2024-06-27,15:35,15:05:00,EKONOMI,749696,TERLAMBAT
JKA00443,Bengawan,KA663,Purwokerto,Malang,14-10-2024,23:35,02.20,Bisnis ,75783,-
JKA00353,Matarmaja,KA414,Jember,Gambir,18/01/2025,18.10,23:00:00, Eksekutif,250567,
JKA01127,Mutiara Selatan,KA769,Madiun,Yogyakarta,02 Sep 2024,17:40,1:05, Eksekutif,497165,
JKA00450,Bengawan,KA713,Pasar Senen,Jakarta Kota,2025-05-10,08:50,4:30,Bisnis ,100852,-
JKA00764,Matarmaja,KA234,Purwokerto,Kediri,2025-03-11,04:55,5:00,EKONOMI,198748,Dibatalkan
JKA01793,Bima,KA655,Surabaya Pasarturi,Surabaya Gubeng,01 Jul 2024,18:55,08.45,Eksekutif,495061,TERLAMBAT
JKA01344,Gajayana,KA881,Purwokerto,Malang,2025-05-30,02:50,10:55:00,NaN,48079,tepat waktu
JKA00606,  Serayu  ,KA293,Purwokerto,Madiun,15-10-2024,17:25:00,05.15,Ekonomi,150358,-
JKA02283,Bima,KA656,Bandung,Semarang Tawang,05/11/2024,00:45,06.50,Bisnis ,746925,tepat waktu
JKA00115,Argo Parahyangan,KA360,Surabaya Gubeng,Solo Balapan,14/04/2024,09:00:00,08:25,eksekutif,73882,-
JKA01280,Gaya Baru Malam,KA558,Semarang Tawang,Kediri,24-10-2024,04:10,15:10,Eksekutif,752359,Terlambat
JKA00515,Joglosemarkerto,KA82,Madiun,Purwokerto,28 Apr 2024,16:25:00,22.25,Eksekutif,101947,-
JKA02112,Jayabaya,KA51,Bandung,Malang,08-12-2024,00:20:00,03:30,Ekonomi,153871,Dibatalkan
JKA02507,,KA813,Solo Balapan,Surabaya Gubeng,06-09-2024,05:40,19:05,Ekonomi,196841,TERLAMBAT
JKA01996,Brantas,KA19,Semarang Tawang,Jember,09 Feb 2024,10:40:00,18:35,Bisnis,Rp147.772,Terlambat
JKA01117,Bima,KA300,Solo Balapan,Pasar Senen,06-07-2024,03:55,16:25:00,Bisnis,498152,Dibatalkan
JKA02980,JOGLOSEMARKERTO,KA783,Cirebon,Solo Balapan,18-10-2024,23:40,15.25,Bisnis,248770,Terlambat
JKA00192,Kertajaya,KA529,Kediri,Semarang Tawang,14 Apr 2025,18:00:00,03:20,eksekutif,148767,Dibatalkan
JKA02337,Pasundan,KA211,Surabaya Pasarturi,Surabaya Gubeng,05/04/2024,21:50,04.25,EKONOMI,503514,-
JKA00807,Sembrani,KA655,Semarang Tawang,Surabaya Pasarturi,2024-06-03,21:40,17:55:00,EKONOMI,746607,Terlambat
JKA02613,Serayu,KA146,Bandung,Pasar Senen,2025-05-26,08:55:00,13:40:00,Bisnis ,54142,tepat waktu
JKA01150,Lodaya,KA181,Bandung,Madiun,23 Jun 2025,13.45,23:00:00, Eksekutif,249718,TERLAMBAT
JKA02404,Argo Bromo Anggrek,KA283,Jakarta Kota,Jember,11/05/2024,6:50,20:50,-,100313,Tepat Waktu
JKA01876,Taksaka,KA642,Purwokerto,Kediri,16 Aug 2024,10.35,06:50:00, Eksekutif,299420,Terlambat
JKA02631,Mutiara Selatan,KA350,Surabaya Gubeng,Bandung,2025-03-05,22:25,12:20,Bisnis ,745309,Dibatalkan
JKA00593,Lodaya,KA65,Cirebon,Surabaya Pasarturi,26-02-2025,06.30,11:55,EKONOMI,49123,Tepat Waktu
JKA00285,Gajayana,KA862,Malang,Kediri,04-01-2025,17:55,02:25:00,Eksekutif,299646,-
JKA00361,  Pasundan  ,KA226,Kediri,Solo Balapan,25/07/2024,11:15,02:00:00,Eksekutif,50523,Tepat Waktu
JKA02948,Matarmaja,KA144,Surabaya Pasarturi,Pasar Senen,2025-04-30,17.30,21:05,EKONOMI,49160,tepat waktu
JKA01839,Harina,KA935,Cirebon,Pasar Senen,2024-04-18,23:35,20:40:00, Eksekutif,71932,-
JKA01040,Malabar,KA48,Surabaya Gubeng,Jakarta Kota,13/05/2024,21:10,11:30,Bisnis ,46566,
JKA02926,Sancaka,KA166,Surabaya Pasarturi,Semarang Tawang,22/06/2024,23.10,0:10,Eksekutif,504564,Terlambat
JKA00998,Lodaya,KA337,Surabaya Pasarturi,Yogyakarta,05-08-2024,15:50,19:45,EKONOMI,52917,Tepat Waktu
JKA02041,Serayu,KA131,Semarang Tawang,Surabaya Pasarturi,01/01/2024,07:20:00,03.20,Eksekutif,152400,
JKA00772,,KA236,Pasar Senen,Cirebon,03/08/2024,16:40,22:45,Bisnis,96984,Terlambat
JKA00112,Sembrani,KA313,Cirebon,Bandung,22-12-2024,14:45,21.55,EKONOMI,746388,Terlambat
JKA00637,Bengawan,KA466,Pasar Senen,Gambir,07/02/2025,05:00:00,4:10, Eksekutif,751016,Terlambat
JKA00375,  Bima  ,KA981,Bandung,Jakarta Kota,27-06-2025,22.15,14:45:00,EKONOMI,,-
JKA02593,Sembrani,KA996,Jakarta Kota,Solo Balapan,26-02-2024,12:20,00:55,eksekutif,100006,tepat waktu
JKA01008,Gaya Baru Malam,KA396,Surabaya Pasarturi,Semarang Tawang,26 May 2025,10.25,15:25,Bisnis,Rp202.704,Tepat Waktu
JKA00308,,KA858,Solo Balapan,Pasar Senen,19/03/2024,15:50,10.00,Bisnis ,76458,Tepat Waktu
JKA00508,Kaligung,KA675,Kediri,Surabaya Gubeng,21/09/2024,14:20,3:40,eksekutif,102655,tepat waktu
JKA01162,Turangga,KA352,Kediri,Gambir,17-02-2024,23:00:00,11.30,Bisnis ,497457,Dibatalkan
JKA00616,Taksaka,KA630,Bandung,Solo Balapan,01 Jan 2025,00.55,10.30,Bisnis,202020,-
JKA02390,Taksaka,KA352,Madiun,Pasar Senen,10 Jul 2025,13:15,21.50,Bisnis ,153879,Tepat Waktu
JKA01413,  Taksaka  ,KA230,Madiun,Jember,2025-02-07,12:20:00,22:45,Ekonomi,754350,tepat waktu
jka02714,Taksaka,KA708,Jakarta Kota,Madiun,28-12-2024,15:30,04.45,Bisnis ,76438,Dibatalkan
JKA01583,Gajayana,KA930,Kediri,Malang,26-06-2024,21.30,05:45:00,Bisnis,202224,-
JKA01862,Bengawan,KA17,Solo Balapan,Yogyakarta,02-04-2025,16:10,00:00:00,Eksekutif,249216,Dibatalkan
JKA00553,Bengawan,KA820,Pasar Senen,Jember,18/07/2024,21:15,06.55,EKONOMI,747486,Tepat Waktu
JKA00333,Serayu,KA209,Solo Balapan,Purwokerto,2024-08-27,08:40,7:40,Ekonomi,751664,TERLAMBAT
JKA01642,  Joglosemarkerto  ,KA874,Surabaya Gubeng,Madiun,18-02-2025,19.00,21.35,EKONOMI,71479,NULL
JKA02603,Gajayana,KA781,Solo Balapan,Jember,19 Mar 2024,00:45:00,09:50,Ekonomi,403378,Tepat Waktu
JKA00886,Argo Bromo Anggrek,KA503,Jember,Kediri,11 Oct 2024,08.25,3:55, Eksekutif,253808,
JKA01112,Harina,KA850,Purwokerto,Madiun,01/10/2024,9:40,21:25:00,Bisnis ,101823,tepat waktu
JKA01189,Jayabaya,KA175,Pasar Senen,Madiun,2024-11-02,3:45,22.40,eksekutif,397515,Tepat Waktu
JKA02432,Kahuripan,KA333,Yogyakarta,Surabaya Pasarturi,13 Mar 2024,03:30:00,9:35,Ekonomi,299063,Terlambat
JKA02722,Serayu,KA974,Solo Balapan,Madiun,16/07/2025,12:25,10:50,eksekutif,153794,-
JKA01698,Argo Parahyangan,KA623,Madiun,Surabaya Gubeng,31 Oct 2024,12:20:00,23:50,Bisnis,296444,
JKA02816,Kaligung,KA995,Malang,Bandung,30-05-2025,02.05,21:35:00,eksekutif,76288,TERLAMBAT
JKA00988,Argo Parahyangan,,Solo Balapan,Surabaya Gubeng,2025-03-20,11:00,23:40,Bisnis ,299357,
JKA00351,,KA557,Jember,Surabaya Gubeng,07/12/2024,21.25,09.55,Bisnis,747258,-
JKA02702,ARGO BROMO ANGGREK,KA935,Kediri,Surabaya Gubeng,2024-02-12,15.10,21.50,eksekutif,151336,Tepat Waktu
JKA00276,Argo Bromo Anggrek,KA602,Malang,Jakarta Kota,2025-07-28,06:55:00,23:30:00,Ekonomi,101944,
JKA02126,ARGO PARAHYANGAN,KA736,Surabaya Gubeng,Cirebon,08 Jan 2025,04:40:00,19.15,Bisnis,,
JKA01631,Kahuripan,KA930,Jakarta Kota,Purwokerto,26/07/2025,01:15,04:40:00,Ekonomi,399420,
JKA00603,Sembrani,KA347,Pasar Senen,Jember,27/02/2024,15:05,04:10,EKONOMI,98850,Dibatalkan
JKA01047,JOGLOSEMARKERTO,KA293,Bandung,Surabaya Pasarturi,03 Jul 2025,15:40,17:10:00,Bisnis ,204401,Tepat Waktu
JKA01439,Argo Parahyangan,KA933,Semarang Tawang,Kediri,08-01-2024,23:45,00:40:00, Eksekutif,49812,Dibatalkan
JKA01634,Taksaka,KA881,Madiun,Solo Balapan,2025-05-21,20:25,21:30,EKONOMI,498314,Tepat Waktu
JKA00069,Kertajaya,KA559,Solo Balapan,Semarang Tawang,10 Jul 2024,22.35,16:20,Bisnis ,296293,Terlambat
JKA00590,Malabar,KA885,Purwokerto,Bandung,2024-11-22,00:10,7:05,Ekonomi,72523,Tepat Waktu
JKA00871,Kahuripan,KA807,Jakarta Kota,Pasar Senen,2024-07-27,10:15:00,16:40,Bisnis,147044,
JKA01836,Mutiara Selatan,KA439,Bandung,Madiun,08/11/2024,13:10:00,07.50,Eksekutif,295515,
JKA00597,Taksaka,KA627,Cirebon,Surabaya Pasarturi,24/05/2024,16:35,13:35,Ekonomi,100547,tepat waktu
JKA00863,Argo Parahyangan,KA948,Jakarta Kota,Jember,18/07/2025,19:45:00,08:55,EKONOMI,251815,Terlambat
JKA01128,,KA228,Jember,Yogyakarta,05/01/2025,5:00,21:55, Eksekutif,303568,tepat waktu
JKA00721,Gajayana,KA135,Solo Balapan,Semarang Tawang,27/01/2024,00:00,04.20,Bisnis ,154606,Terlambat
JKA01681,Bima,KA502,Jember,Pasar Senen,15 May 2025,8:05,13:05,Bisnis ,750964,Dibatalkan
JKA00780,Argo Parahyangan,KA866,Pasar Senen,Surabaya Pasarturi,10-01-2025,04.05,21.20,NaN,50225,Tepat Waktu
JKA00956,Taksaka,KA316,Madiun,Bandung,15-06-2025,16:55,01:10:00,eksekutif,Rp104.451,TERLAMBAT
JKA00127,Kaligung,KA378,Cirebon,Semarang Tawang,2024-05-02,05:15,12:05:00, Eksekutif,200090,Tepat Waktu
JKA00885,Bengawan,KA412,Surabaya Pasarturi,Purwokerto,04 Oct 2024,3:40,18:25,Eksekutif,Rp751.746,tepat waktu
JKA00262,MUTIARA SELATAN,KA992,Surabaya Gubeng,Bandung,2025-06-26,19:25,14:50,Ekonomi,48173,
JKA01955,Bengawan,KA30,Malang,Jakarta Kota,24/05/2024,01.15,16:10,eksekutif,101361,
JKA02635,Mutiara Selatan,KA809,Malang,Jakarta Kota,03-05-2024,04:35,23:30:00,Ekonomi,299617,N/A
JKA02023,  Jayabaya  ,KA987,Gambir,Semarang Tawang,2024-02-19,17:15,13:50,Ekonomi,54675,Dibatalkan
JKA01290,Gaya Baru Malam,KA767,Kediri,Bandung,22/12/2024,5:05,06:30:00,Eksekutif,53421,-
JKA02888,Pasundan,KA711,Bandung,Cirebon,12/10/2024,04:15:00,10:55,Bisnis,396302,
JKA01990,Gajayana,KA986,Yogyakarta,Jember,25/02/2025,04:35,04:15,eksekutif,195545,Tepat Waktu
JKA02907,Gaya Baru Malam,KA773,Solo Balapan,Malang,23 Dec 2024,10:00,21:50,Bisnis,79325,null
JKA02063,Sembrani,KA934,Solo Balapan,Jember,13-02-2024,22.15,04:45,Eksekutif,503701,
JKA01535,Bima,KA265,Jakarta Kota,Cirebon,20/06/2025,03:25,00:35,Bisnis,95110,TERLAMBAT
JKA02581,Sembrani,KA637,Purwokerto,Kediri,14 Feb 2024,18.00,07:45:00,EKONOMI,503845,Dibatalkan
JKA01136,Progo,KA534,Bandung,Jember,26 Apr 2024,22:45:00,20:00:00,Ekonomi,403615,-
JKA00225,Turangga,KA550,Pasar Senen,Malang,16-05-2025,14:15:00,12:00:00,Bisnis ,251457,TERLAMBAT
JKA00194,Brantas,KA132,Gambir,Kediri,2025-07-08,15.25,15.45,eksekutif,103374,TERLAMBAT
JKA01307,Joglosemarkerto,KA704,Bandung,Yogyakarta,10 Jun 2025,04.40,04:30, Eksekutif,747233,tepat waktu
JKA02909,Malabar,KA553,Jember,Pasar Senen,26 Oct 2024,09:30:00,16:25,Bisnis,303643,
jka02364,Sembrani,KA536,Jember,Cirebon,2024-06-20,5:55,18.50,Ekonomi,401526,TERLAMBAT
JKA01648,Brantas,KA162,Kediri,Purwokerto,2024-07-04,16.45,04:05:00, Eksekutif,,
JKA02092,Bima,,Purwokerto,Kediri,10-01-2025,09:05,08:15:00,eksekutif,47735,Tepat Waktu
JKA00686,Mutiara Selatan,KA852,Jember,Pasar Senen,24/01/2024,23.05,7:40, Eksekutif,200432,TERLAMBAT
JKA01483,Bima,KA203,Kediri,Pasar Senen,16/09/2024,07:40:00,14:00:00,eksekutif,295485,-
JKA01938,Matarmaja,KA422,Surabaya Pasarturi,Purwokerto,14-03-2025,22.25,13:55,Bisnis,48610,-
JKA00791,Bima,KA209,Pasar Senen,Semarang Tawang,2025-01-09,07:50,01:00:00,Ekonomi,748542,
JKA01158,Tawang Jaya,KA644,Solo Balapan,Kediri,2025-05-01,06.30,13:10,Bisnis,298532,Terlambat
JKA02774,Serayu,KA89,Purwokerto,Jakarta Kota,09-09-2024,03.55,22:55,EKONOMI,752673,
JKA01968,Mutiara Selatan,KA76,Surabaya Gubeng,Cirebon,22/03/2024,18:40,10.40,Ekonomi,495134,tepat waktu
JKA02709,Serayu,KA579,Surabaya Pasarturi,Madiun,25/09/2024,14:05,08.25,EKONOMI,72879,TERLAMBAT
JKA00525,  Harina  ,KA212,Cirebon,Pasar Senen,02/02/2025,05.35,23:15,eksekutif,150287,Tepat Waktu
JKA00604,Kertajaya,KA491,Bandung,Jakarta Kota,31 Jul 2024,05.05,07:15,Bisnis ,495396,Terlambat
JKA01164,Pasundan,KA314,Solo Balapan,Jakarta Kota,2024-11-17,02:40,21:25,Bisnis ,399533,-
JKA02210,Harina,KA559,Semarang Tawang,Bandung,31-07-2024,21.30,01:40:00,Ekonomi,304218,Terlambat
jka02700,Tawang Jaya,KA194,Jember,Surabaya Pasarturi,20 Sep 2024,11:15,13:00,eksekutif,203449,-
JKA02073,Sembrani,,Bandung,Surabaya Gubeng,19-04-2024,11:30,23:25,Eksekutif,145990,Tepat Waktu
JKA02986,Gaya Baru Malam,KA961,Surabaya Pasarturi,Purwokerto,2025-05-18,23.50,03.55,Eksekutif,145858,Terlambat
JKA00754,Joglosemarkerto,KA941,Purwokerto,Kediri,16/06/2024,22:30,07:15:00,Bisnis ,295006,Tepat Waktu
JKA02184,Turangga,KA609,Pasar Senen,Jakarta Kota,20/04/2025,04:10:00,12.30,Ekonomi,499743,
jka01265,Joglosemarkerto,KA466,Kediri,Cirebon,20/08/2025,12:50:00,11:15:00,Bisnis ,77825,Tepat Waktu
JKA00944,Turangga,KA342,Cirebon,Jember,16-03-2025,03:25,05:25:00,Bisnis ,499748,TERLAMBAT
JKA02222,Harina,KA126,Semarang Tawang,Pasar Senen,28 Jun 2025,16:30,06.35,Bisnis ,402577,tepat waktu
JKA00141,Progo,KA99,Purwokerto,Yogyakarta,20/03/2025,01.05,06:15:00,Bisnis ,503849,Terlambat
JKA01543,,KA93,Cirebon,Surabaya Gubeng,06-02-2025,04.30,03:35:00,Bisnis,302887,Tepat Waktu
JKA01746,Kahuripan,KA690,Malang,Kediri,2024-05-28,20:05,11:45,Ekonomi,148432,
JKA02671,Mutiara Selatan,KA744,Cirebon,Solo Balapan,2024-11-20,12.20,03:40, Eksekutif,Rp249.392,Dibatalkan
JKA00589,  Pasundan  ,KA435,Cirebon,Gambir,05 Nov 2024,06:35:00,12.00,Bisnis ,300499,
JKA02495,Sancaka,KA156,Gambir,Solo Balapan,19-02-2024,20:05,12:45:00,eksekutif,745172,
JKA02919,Argo Parahyangan,KA624,Gambir,Jakarta Kota,10/08/2025,1:35,14:40:00,eksekutif,250882,Tepat Waktu
JKA02470,Serayu,KA369,Solo Balapan,Surabaya Gubeng,19-03-2024,14:50:00,03:10:00,Ekonomi,53643,tepat waktu
JKA00329,Pasundan,KA912,Purwokerto,Malang,05 Apr 2025,04.55,02:45:00,eksekutif,Rp151.478,-
JKA02801,Matarmaja,KA500,Madiun,Semarang Tawang,18/02/2025,03.15,06.15,eksekutif,,Dibatalkan
JKA02103,Taksaka,KA388,Madiun,Jakarta Kota,06-03-2025,11:45,19:30:00,EKONOMI,401651,Terlambat
JKA01609,Turangga,KA914,Semarang Tawang,Pasar Senen,17/03/2024,11:30:00,2:45,Eksekutif,102039,-
JKA02640,Gajayana,KA272,Jember,Cirebon,12/03/2024,00.55,2:00,eksekutif,70289,Tepat Waktu
JKA02963,Kaligung,KA789,Gambir,Cirebon,2025-05-22,15.15,11:05,Eksekutif,48941,tepat waktu
JKA00866,Kertajaya,KA189,Surabaya Pasarturi,Gambir,21/01/2025,04.05,11:45:00, Eksekutif,397243,Terlambat
JKA00804,Argo Parahyangan,KA821,Madiun,Jember,2024-08-11,0:20,23.40,Eksekutif,751342,NULL
JKA02417,Brantas,KA577,Purwokerto,Malang,2025-07-29,7:45,08:30:00,Bisnis,52845,Terlambat
JKA01587,Turangga,KA766,Pasar Senen,Surabaya Pasarturi,23/02/2024,15:10:00,16:15,Eksekutif,95984,-
JKA01870,Harina,KA689,Madiun,Surabaya Pasarturi,19/09/2024,02:15,03.05,Bisnis ,252819,Tepat Waktu
JKA01066,Lodaya,KA60,Malang,Pasar Senen,2024-02-14,12:25,14:30,Bisnis,304177,
JKA01180,Joglosemarkerto,KA252,Kediri,Cirebon,16/01/2024,16:00,10.05, Eksekutif,504615,-
JKA02291,Turangga,KA666,Kediri,Surabaya Gubeng,19 Oct 2024,23:55,02:10,Bisnis,,
JKA01692,Harina,KA24,Cirebon,Pasar Senen,20 May 2025,18:05:00,17:50, Eksekutif,95333,Tepat Waktu
JKA02339,Argo Parahyangan,,Kediri,Surabaya Pasarturi,20 Nov 2024,07.45,13.40,Ekonomi,498501,
JKA00249,Malabar,KA819,Jakarta Kota,Surabaya Pasarturi,2024-01-15,19:10,21.35, Eksekutif,99280,Terlambat
JKA02380,Joglosemarkerto,KA564,Surabaya Gubeng,Purwokerto,11-05-2024,9:20,08.55,Eksekutif,754621,
JKA02942,Matarmaja,KA860,Jakarta Kota,Madiun,2025-01-08,06:50:00,6:50,N/A,Rp98.715,-
JKA00511,Argo Parahyangan,KA209,Kediri,Yogyakarta,20 Dec 2024,12:10:00,0:50,Bisnis,99936,
JKA01621,Joglosemarkerto,KA236,Cirebon,Kediri,11 Jul 2024,00.05,02:10:00,Eksekutif,301272,-
JKA01666,Gaya Baru Malam,KA705,Madiun,Malang,15 Apr 2024,13.15,00.30,Bisnis,397576,Tepat Waktu
JKA01362,Serayu,KA10,Purwokerto,Semarang Tawang,2025-04-15,13:20:00,21:40,Eksekutif,45227,NULL
JKA00892,Sembrani,KA99,Pasar Senen,Kediri,28/02/2025,02.45,06:30,-,252616,Tepat Waktu
JKA00076,Lodaya,KA882,Surabaya Pasarturi,Malang,2024-03-15,05:35:00,15:35,Ekonomi,747353,-
JKA01276,Sancaka,KA423,Pasar Senen,Cirebon,23/02/2024,11:45,22:10,Bisnis ,201392,Tepat Waktu
JKA02846,Matarmaja,KA872,Jakarta Kota,Malang,27-02-2024,5:15,23.50,eksekutif,245221,TERLAMBAT
JKA01867,Gaya Baru Malam,KA664,Surabaya Pasarturi,Yogyakarta,03 Jan 2024,15:00,10.55,EKONOMI,Rp99.589,TERLAMBAT
JKA00001,Argo Bromo Anggrek,KA734,Yogyakarta,Madiun,2024-04-14,18:30,0:05,Bisnis,,Terlambat
JKA01732,Sembrani,KA816,Yogyakarta,Jakarta Kota,01 May 2025,00:55:00,09:50,Ekonomi,299284,Tepat Waktu
JKA02943,,KA148,Pasar Senen,Yogyakarta,2024-10-17,12:55,14.25,Bisnis ,253606,
JKA01741,Pasundan,KA429,Purwokerto,Gambir,08/02/2025,22:45,01:45:00,Bisnis ,248013,tepat waktu
JKA02424,Mutiara Selatan,KA384,Bandung,Surabaya Pasarturi,11/06/2025,05:05,19.55, Eksekutif,253090,Dibatalkan
JKA00648,Mutiara Selatan,KA67,Cirebon,Bandung,2024-02-10,06:10:00,15.05,EKONOMI,203619,Terlambat
JKA02165,Sembrani,KA347,Purwokerto,Surabaya Pasarturi,21 May 2025,07:05:00,19.05,Ekonomi,254751,tepat waktu
JKA02219,Argo Parahyangan,KA818,Cirebon,Pasar Senen,13-02-2024,1:00,08:05:00,Eksekutif,151626,Terlambat
JKA00980,Harina,KA353,Purwokerto,Yogyakarta,05-07-2025,02.20,12.15,Eksekutif,746202,Tepat Waktu
JKA01723,Mutiara Selatan,KA993,Malang,Madiun,06/11/2024,03:30:00,00:40,eksekutif,71408,tepat waktu
JKA01766,Matarmaja,KA382,Bandung,Yogyakarta,19/08/2025,02.15,03:05,Bisnis,145831,Terlambat
JKA01121,Joglosemarkerto,KA411,Jakarta Kota,Kediri,2025-06-27,09.40,02.50,Bisnis ,95936,Terlambat
JKA00849,Jayabaya,KA156,Surabaya Gubeng,Madiun,19/04/2024,20:40,1:20,Bisnis ,96052,
JKA00332,Sancaka,KA601,Yogyakarta,Gambir,29-02-2024,12.05,04.30,Ekonomi,296981,TERLAMBAT
JKA01891,  Pasundan  ,KA411,Madiun,Gambir,24 Apr 2024,11:00:00,10:05,eksekutif,402752,Dibatalkan
JKA00063,Lodaya,KA620,Malang,Pasar Senen,17-07-2024,21:45:00,14:20:00,EKONOMI,501859,
JKA02441,Brantas,KA97,Surabaya Gubeng,Purwokerto,15/07/2024,05.40,13:30,EKONOMI,Rp754.290,-
JKA01678,Matarmaja,KA522,Kediri,Surabaya Pasarturi,2024-05-27,04.55,18:40,eksekutif,95844,TERLAMBAT
JKA00024,Bima,KA780,Pasar Senen,Solo Balapan,2025-07-31,02:50:00,4:35,Eksekutif,201211,Dibatalkan
JKA01869,Turangga,KA336,Cirebon,Gambir,2024-03-25,4:30,6:20,Bisnis,402967,TERLAMBAT
JKA02286,Bengawan,KA692,Malang,Pasar Senen,2024-12-08,3:30,04:35,Bisnis,204357,Tepat Waktu
JKA00716,Bengawan,KA314,Semarang Tawang,Gambir,16-05-2025,12.40,00.45, Eksekutif,399707,Terlambat
JKA01904,Harina,KA256,Cirebon,Bandung,2025-04-27,05.50,05:15:00,Bisnis ,152232,tepat waktu
